id,doi,title,venue,publication_year,publication_date,type,cited_by_count,cited_2015,cited_joss,fulltext_openalex,fulltext_epmc,first_author,n_authors,date_added,notes,exclude
W4234217791,10.31234/osf.io/3nzgh,Generalization at retrieval using associative networks with transient weight changes,,2020,2020-03-21,preprint,0,True,False,True,False,Kevin D. Shabahang,3,2026-07-15,,False
W3011429851,10.7554/elife.52984,Push-pull competition between bottom-up and top-down auditory attention to natural soundscapes,eLife,2020,2020-03-20,article,60,True,False,False,True,Nicholas Huang,2,2026-07-15,,False
W2951896810,10.1037/xge0000749,"It’s new, but is it good? How generalization and uncertainty guide the exploration of novel options.",Journal of Experimental Psychology General,2020,2020-03-19,article,54,True,False,True,False,Hrvoje Stojić,4,2026-07-15,,False
W3012529619,10.1037/xge0000747,The influence of reward magnitude on stimulus memory and stimulus generalization in categorization decisions.,Journal of Experimental Psychology General,2020,2020-03-19,article,20,True,False,False,False,René Schlegelmilch,2,2026-07-15,,False
W4248047338,10.31234/osf.io/wvm3x,A primer on running human behavioural experiments online,,2020,2020-03-18,preprint,6,True,False,False,False,Tijl Grootswagers,1,2026-07-15,,False
W3010709050,10.1145/3375462.3375480,How working memory capacity limits success in self-directed learning,,2020,2020-03-13,article,4,True,False,False,False,Paul Seitlinger,4,2026-07-15,,False
W3009358333,10.1145/3319502.3374783,A Three-Site Reproduction of the Joint Simon Effect with the NAO Robot,,2020,2020-03-07,article,24,True,False,False,False,Megan Strait,7,2026-07-15,,False
W3162309452,10.31234/osf.io/ahr7y,Towards Stable Principles of Collective Intelligence under an Environment-Dependent Framework,,2020,2020-03-06,preprint,7,True,False,False,False,Abdullah Almaatouq,1,2026-07-15,,False
W3007670024,10.1016/j.neuroimage.2020.116676,Face space representations of movement,NeuroImage,2020,2020-02-26,article,11,True,False,False,False,Nicholas Furl,6,2026-07-15,,False
W3008152126,10.22201/enallt.01852647p.2019.69.850,Implicaturas generalizadas en español: un abordaje experimental,Estudios de Lingüística Aplicada,2020,2020-02-20,article,0,True,False,True,False,Rodrigo Loredo,3,2026-07-15,,False
W3008871796,10.1080/0163853x.2020.1719796,The Role of Entitlement in Formatting Preferences Across Requesters and Recipients,Discourse Processes,2020,2020-02-19,article,4,True,False,False,False,Sean Trott,2,2026-07-15,,False
W3011449078,10.4995/thesis/10251/139075,Novel supports to the assessment of cognitive functions through the combined use of technologies and subjective and objective measurements,,2020,2020-02-14,dissertation,0,True,False,False,False,Irene Alice Margherita Chicchi Giglioli,1,2026-07-15,,False
W3006284672,10.1016/j.jml.2020.104104,Semantic transparency is not invisibility: A computational model of perceptually-grounded conceptual combination in word processing,Journal of Memory and Language,2020,2020-02-12,article,31,True,False,False,False,Fritz Günther,3,2026-07-15,,False
epmc:MED:32047460,10.3389/fpsyg.2020.00026,A Visual Remote Associates Test and Its Validation,Frontiers in psychology,2020,2020-01-28,research-article; Journal Article,12,False,False,False,True,Olteţeanu AM,2,2026-07-15,,False
W3003527565,10.3389/fpsyg.2019.03083,"The Stress and Adversity Inventory for Adults (Adult STRAIN) in Brazilian Portuguese: Initial Validation and Links With Executive Function, Sleep, and Mental and Physical Health",Frontiers in Psychology,2020,2020-01-28,article,85,True,False,True,True,Milton José Cazassa,5,2026-07-15,,False
W4235534073,10.31234/osf.io/6nky9,"Adding types, but not tokens, affects property induction",,2020,2020-01-21,preprint,5,True,False,False,False,Belinda Xie,3,2026-07-15,,False
W4243767400,10.31234/osf.io/d6nu5,"The timing mega-study: comparing a range of experiment generators, both lab-based and online",,2020,2020-01-20,preprint,57,True,False,True,True,David Bridges,4,2026-07-15,,False
W4252008241,10.31234/osf.io/b3hya,A direct and conceptual replication of post-loss speeding when gambling,,2020,2020-01-17,preprint,5,True,False,False,False,Charlotte Eben,5,2026-07-15,,False
W3163913909,10.31234/osf.io/jfeca,"Online Timing Accuracy and Precision: A comparison of platforms, browsers, and participant's devices",,2020,2020-01-15,preprint,46,False,False,True,True,Alexander Leslie Anwyl-Irvine,4,2026-07-15,,False
W4408868613,10.31234/osf.io/jfeca_v1,"Online Timing Accuracy and Precision: A comparison of platforms, browsers, and participant's devices",,2020,2020-01-15,preprint,2,False,False,True,True,Alexander Leslie Anwyl-Irvine,4,2026-07-15,,False
W4252370008,10.31234/osf.io/jks2u,Sharing and organizing research products as R packages,,2020,2020-01-15,preprint,0,True,False,False,False,Matti Vuorre,2,2026-07-15,,False
W2999813825,10.1177/1747021820902019,Trying to make it work: Compositional effects in the processing of compound “nonwords”,Quarterly Journal of Experimental Psychology,2020,2020-01-14,article,35,True,False,False,False,Fritz Günther,2,2026-07-15,,False
W3160516797,10.31234/osf.io/dyar7,psychTestR: An R package for designing and conducting behavioural psychological experiments,,2020,2020-01-12,preprint,2,True,False,False,False,Peter M. C. Harrison,1,2026-07-15,,False
W2998280155,10.1117/1.jmi.7.2.022406,Rapid perceptual processing in two- and three-dimensional prostate images,Journal of Medical Imaging,2020,2020-01-03,article,10,True,False,False,False,Melissa Treviño,7,2026-07-15,,False
W7132175794,,AcCompl-it @ EVALITA2020: Overview of the acceptability & complexity evaluation task for Italian,CNR ExploRA,2020,2020-01-01,conference-paper,0,False,False,True,False,Brunato D.,6,2026-07-15,,False
W3115349111,10.4000/books.aaccademia.7725,AcCompl-it @ EVALITA2020: Overview of the Acceptability &amp; Complexity Evaluation Task for Italian,Accademia University Press eBooks,2020,2020-01-01,book-chapter,8,True,False,False,False,Dominique Brunato⋄,6,2026-07-15,,False
W3099312594,10.1007/978-3-030-62223-7_39,An Improved Method for Data Storage Based on Blockchain Smart Contract,Lecture notes in computer science,2020,2020-01-01,book-chapter,1,True,False,False,False,Dongxiang Song,2,2026-07-15,,False
W3016353559,10.1016/b978-0-12-819445-4.00001-1,Approaches from cognitive neuroscience and comparative cognition,Elsevier eBooks,2020,2020-01-01,book-chapter,1,True,False,False,False,Koushik CSN,3,2026-07-15,,False
W4394337890,10.6084/m9.figshare.12934781.v1,Crosslinguistic Correspondence Rule Exploration and Vocabulary Learning,Figshare,2020,2020-01-01,dataset,0,False,False,True,False,Nina Selina Hicks,1,2026-07-15,,False
W3162668752,10.5167/uzh-190245,Introduction: Complexities in morphology,Zurich Open Repository and Archive (University of Zurich),2020,2020-01-01,book-chapter,5,False,False,True,False,Peter Arkadiev,2,2026-07-15,,False
W7167383381,,jsPsychophysics,Open MIND,2020,2020-01-01,article,0,False,False,True,False,Daiichiro Kuroki,1,2026-07-15,,False
W3091422276,10.1007/978-3-030-60276-5_59,More than Words: Cross-Linguistic Exploration of Parkinson’s Disease Identification from Speech,Lecture notes in computer science,2020,2020-01-01,book-chapter,6,True,False,False,False,Vass Verkhodanova,4,2026-07-15,,False
W3083454000,10.1109/access.2020.3021743,Phantom Malware: Conceal Malicious Actions From Malware Detection Techniques by Imitating User Activity,IEEE Access,2020,2020-01-01,article,7,False,False,True,False,Tim Niklas Witte,1,2026-07-15,,False
W3172314628,,Productivity and argument sharing in Hindi light verb constructions,,2020,2020-01-01,article,2,True,False,False,False,Ashwini Vaidya,2,2026-07-15,,False
W2995557889,10.1038/s41467-019-13737-7,Controllability governs the balance between Pavlovian and instrumental action selection,Nature Communications,2019,2019-12-20,article,129,True,False,True,True,Hayley M. Dorfman,2,2026-07-15,,False
W2994795658,10.7717/peerj.8339,Crowdsourcing visual perception experiments: a case of contrast threshold,PeerJ,2019,2019-12-20,article,48,True,False,False,True,Kyoshiro Sasaki,2,2026-07-15,,False
W2998481299,10.7287/peerj.8339v0.1/reviews/1,"Peer Review #1 of ""Crowdsourcing visual perception experiments: a case of contrast threshold (v0.1)""",,2019,2019-12-20,peer-review,0,True,False,False,False,Pavlo Bazilinskyy,1,2026-07-15,,False
W2998061841,10.7287/peerj.8339v0.2/reviews/1,"Peer Review #1 of ""Crowdsourcing visual perception experiments: a case of contrast threshold (v0.2)""",,2019,2019-12-20,peer-review,0,True,False,False,False,Pavlo Bazilinskyy,1,2026-07-15,,False
W4241481444,10.7287/peerj.8339v0.1/reviews/2,"Peer Review #2 of ""Crowdsourcing visual perception experiments: a case of contrast threshold (v0.1)""",,2019,2019-12-20,peer-review,0,True,False,False,False,,0,2026-07-15,,False
W4231659804,10.7287/peerj.8339v0.2/reviews/2,"Peer Review #2 of ""Crowdsourcing visual perception experiments: a case of contrast threshold (v0.2)""",,2019,2019-12-20,peer-review,0,True,False,False,False,,0,2026-07-15,,False
W2997348192,10.7287/peerj.8339v0.1/reviews/3,"Peer Review #3 of ""Crowdsourcing visual perception experiments: a case of contrast threshold (v0.1)""",,2019,2019-12-20,peer-review,0,True,False,True,False,Yoshimasa Majima,1,2026-07-15,,False
W2997730689,10.7287/peerj.8339v0.2/reviews/3,"Peer Review #3 of ""Crowdsourcing visual perception experiments: a case of contrast threshold (v0.2)""",,2019,2019-12-20,peer-review,0,True,False,False,False,Yoshimasa Majima,1,2026-07-15,,False
W2997667613,10.7287/peerj.8339v0.3/reviews/3,"Peer Review #3 of ""Crowdsourcing visual perception experiments: a case of contrast threshold (v0.3)""",,2019,2019-12-20,peer-review,0,True,False,False,False,Yoshimasa Majima,1,2026-07-15,,False
W4233526876,10.7287/peerj.8339v0.3/reviews/4,"Peer Review #4 of ""Crowdsourcing visual perception experiments: a case of contrast threshold (v0.3)""",,2019,2019-12-20,peer-review,0,True,False,False,False,,0,2026-07-15,,False
W4254847251,10.7287/peerj.8339v0.4/reviews/4,"Peer Review #4 of ""Crowdsourcing visual perception experiments: a case of contrast threshold (v0.4)""",,2019,2019-12-20,peer-review,0,True,False,False,False,,0,2026-07-15,,False
W2996353149,10.4148/1944-3676.1122,Events and Processes in Language and Mind,The Baltic International Yearbook of Cognition Logic and Communication,2019,2019-12-19,article,0,True,False,True,False,Alexis Wellwood,3,2026-07-15,,False
W2996053378,10.1364/boe.379978,Reducing image variability across OCT devices with unsupervised unpaired learning for improved segmentation of retina,Biomedical Optics Express,2019,2019-12-12,article,53,True,False,False,False,David Romo‐Bucheli,7,2026-07-15,,False
W2994667195,10.3758/s13428-019-01321-2,Mental chronometry in the pocket? Timing accuracy of web applications on touchscreen and keyboard devices,Behavior Research Methods,2019,2019-12-10,article,50,True,False,True,False,Thomas Pronk,4,2026-07-15,,False
W2996494580,10.3758/s13423-019-01691-w,Semantic diversity in paired-associate learning: Further evidence for the information accumulation perspective of cognitive aging,Psychonomic Bulletin & Review,2019,2019-12-10,article,24,True,False,True,False,Mengyang Qiu,2,2026-07-15,,False
W2949008776,10.1016/j.cognition.2019.104135,Finding categories through words: More nameable features improve category learning,Cognition,2019,2019-12-09,article,61,True,False,False,False,Martin Zettersten,2,2026-07-15,,False
W4248574521,10.31234/osf.io/72szg,"Trying to make it work: Compositional effects in the processing of compound ""nonwords""",,2019,2019-12-05,preprint,1,True,False,False,False,Fritz Guenther,2,2026-07-15,,False
W2994767911,10.48550/arxiv.1912.05011,A psychophysics approach for quantitative comparison of interpretable computer vision models,arXiv (Cornell University),2019,2019-11-24,preprint,4,True,False,False,False,Felix Bießmann,2,2026-07-15,,False
W2990356585,10.1126/science.aax0868,Universality and diversity in human song,Science,2019,2019-11-22,article,597,True,False,False,False,Samuel A. Mehr,19,2026-07-15,,False
W3015285199,10.1145/3378065.3378079,Research Based on Improving PCA Face Recognition,,2019,2019-11-16,article,2,True,False,False,False,Xu Henghui,3,2026-07-15,,False
W2984571450,10.3389/fpsyg.2019.02529,A Virtual Versus an Augmented Reality Cooking Task Based-Tools: A Behavioral and Physiological Study on the Assessment of Executive Functions,Frontiers in Psychology,2019,2019-11-14,article,31,True,False,True,False,Irene Alice Chicchi Giglioli,3,2026-07-15,,False
W2899693263,10.15626/mp.2018.1481,Similar event-related potentials to structural violations in music and language,Meta-Psychology,2019,2019-11-12,article,5,True,False,True,False,Joshua R. de Leeuw,1,2026-07-15,,False
W2987409995,10.1162/jocn_a_01493,The Neural Time Course of Semantic Ambiguity Resolution in Speech Comprehension,Journal of Cognitive Neuroscience,2019,2019-11-04,article,61,True,False,False,True,Lucy MacGregor,6,2026-07-15,,False
W2964812922,10.1126/sciadv.aay1062,Calculated avoidance: Math anxiety predicts math avoidance in effort-based decision-making,Science Advances,2019,2019-11-01,article,125,True,False,False,True,Kyoung Whan Choe,5,2026-07-15,,False
W3045157740,,Effects of Web-based Auditory Training on the Perception of Korean Sounds by Mandarin Learners of Korean,TSpace (University of Toronto),2019,2019-11-01,dissertation,0,True,False,True,False,Na-Young Ryu,1,2026-07-15,,False
W3146731058,,Listening to Writers and Riders: Partial Contrast and the Perception of Canadian Raising,TSpace (University of Toronto),2019,2019-11-01,dissertation,0,False,False,True,False,Patrick J. Murphy,1,2026-07-15,,False
W4237201333,10.31234/osf.io/thmrw,Exploring the role of the behavioral immune system in acceptability of entomophagy using semantic associations and food-related attitudes,,2019,2019-10-31,preprint,0,True,False,True,False,Kun Qian,2,2026-07-15,,False
W3013261175,,Auditory Salience in Natural Scenes,,2019,2019-10-18,dissertation,0,True,False,False,False,Nicholas Huang,1,2026-07-15,,False
W2980770559,,Scaling up Psychology via Scientific Regret Minimization: A Case Study in Moral Decision-Making.,arXiv (Cornell University),2019,2019-10-16,preprint,1,True,False,False,False,Mayank Agrawal,3,2026-07-15,,False
W2979217066,10.1037/xlm0000774,Lexical entrainment reflects a stable individual trait: Implications for individual differences in language processing.,Journal of Experimental Psychology Learning Memory and Cognition,2019,2019-10-03,article,14,True,False,False,False,Anita Tobar-Henríquez,3,2026-07-15,,False
W2977945503,10.1037/xlm0000779,Stimulus discriminability and induction as independent components of generalization.,Journal of Experimental Psychology Learning Memory and Cognition,2019,2019-10-03,article,38,True,False,True,False,Peter F. Lovibond,3,2026-07-15,,False
W2976132316,10.1080/00223891.2019.1663357,Improving Our Understanding of the Death/Life Implicit Association Test,Journal of Personality Assessment,2019,2019-09-23,article,22,True,False,False,False,Matthew C. Podlogar,3,2026-07-15,,False
W2992584662,10.1145/3356590.3356624,"A study comparing shape, colour and texture as visual labels in audio sample browsers",,2019,2019-09-18,article,1,True,False,False,False,Etienne Richan,2,2026-07-15,,False
W2968320970,10.1177/2515245919869583,Assessing Theoretical Conclusions With Blinded Inference to Investigate a Potential Inference Crisis,Advances in Methods and Practices in Psychological Science,2019,2019-09-17,article,55,True,False,True,False,Jeffrey J. Starns,48,2026-07-15,,False
W2972923339,10.1016/j.concog.2019.102812,"Anticipated, experienced, and remembered subjective effort and discomfort on sustained attention versus working memory tasks",Consciousness and Cognition,2019,2019-09-12,article,12,True,False,False,False,Veerpal Bambrah,4,2026-07-15,,False
W2889916852,10.3758/s13428-019-01293-3,Survey-software implicit association tests: A methodological and empirical analysis,Behavior Research Methods,2019,2019-09-12,article,315,True,False,True,False,Thomas P. Carpenter,8,2026-07-15,,False
W2972726550,10.1145/3298689.3347047,Users in the loop,,2019,2019-09-10,article,15,True,False,False,False,Amy Winecoff,5,2026-07-15,,False
W2971846417,10.4018/ijcini.2019100101,RDMTk,International Journal of Cognitive Informatics and Natural Intelligence,2019,2019-09-05,article,1,True,False,False,False,Vinay B. Gavirangaswamy,4,2026-07-15,,False
W2964651982,10.3389/fpsyg.2019.01859,Normative Data for 111 Compound Remote Associates Test Problems in Romanian,Frontiers in Psychology,2019,2019-09-04,article,8,False,False,True,True,Ana‐Maria Oltețeanu,3,2026-07-15,,False
W3086607153,10.17863/cam.57143,Developing Production Skills through Implicit Learning,Apollo (University of Cambridge),2019,2019-09-01,dissertation,0,False,False,True,False,Giulia Bovolenta,1,2026-07-15,,False
W2972030473,10.37727/jkdas.2019.21.4.2051,Effect of Individual Differences in Cognitive Task: Development of Web-based Lab for Cognitive Experiment,The Korean Data Analysis Society,2019,2019-08-31,article,0,False,False,True,False,Young-Jun Kim,1,2026-07-15,,False
W2969506133,10.5334/pb.494,Open Up – the Mission Statement of the Control of Impulsive Action (Ctrl-ImpAct) Lab on Open Science,Psychologica Belgica,2019,2019-08-20,review,13,True,False,False,True,Christina B. Reimer,6,2026-07-15,,False
W2967048916,10.1007/s10508-019-1450-5,Delay Discounting of Protected Sex: Relationship Type and Sexual Orientation Influence Sexual Risk Behavior,Archives of Sexual Behavior,2019,2019-08-14,article,14,True,False,False,False,Hunter Hahn,6,2026-07-15,,False
W2968978464,10.1080/02699931.2019.1652147,Is there evidence for unaware evaluative conditioning in a valence contingency learning task?,Cognition & Emotion,2019,2019-08-13,article,11,True,False,False,False,Anne Gast,3,2026-07-15,,False
W2968224103,10.1037/dev0000797,Malleability of whole-number and fraction biases in decimal comparison.,Developmental Psychology,2019,2019-08-12,article,17,True,False,False,False,Kexin Ren,2,2026-07-15,,False
W2968949390,10.1371/journal.pone.0221127,Reading characters in voices: Ratings of personality characteristics from voices predict proneness to auditory verbal hallucinations,PLoS ONE,2019,2019-08-12,article,4,False,False,True,True,Kaja Mitrenga,6,2026-07-15,,False
W2965900506,10.1007/s11548-019-02046-5,Improving realism in patient-specific abdominal ultrasound simulation using CycleGANs,International Journal of Computer Assisted Radiology and Surgery,2019,2019-08-07,article,66,True,False,False,False,Santiago Vitale,4,2026-07-15,,False
W2964270066,10.1177/0956797619841264,Deferred Feedback Does Not Dissociate Implicit and Explicit Category-Learning Systems: Commentary on Smith et al. (2014),Psychological Science,2019,2019-07-25,letter,23,True,False,False,False,Mike E. Le Pelley,3,2026-07-15,,False
W2962852643,10.1101/713941,Biased belief updating and suboptimal choice in foraging decisions,bioRxiv (Cold Spring Harbor Laboratory),2019,2019-07-24,preprint,9,True,False,True,False,Neil Garrett,2,2026-07-15,,False
W2979559925,,Issues in L2 phonological processing,HAL (Le Centre pour la Communication Scientifique Directe),2019,2019-07-19,preprint,3,False,False,True,False,Gerda Ana Melnik,1,2026-07-15,,False
W2963976061,10.1037/ccp0000424,A randomized controlled trial of inhibitory control training for smoking cessation and reduction.,Journal of Consulting and Clinical Psychology,2019,2019-07-18,article,20,True,False,False,False,Jason Bos,6,2026-07-15,,False
W2961721451,10.1016/j.cogpsych.2019.101227,It takes a village: The role of community size in linguistic regularization,Cognitive Psychology,2019,2019-07-17,article,5,True,False,False,False,Annemarie Kocab,3,2026-07-15,,False
W4230477655,10.1016/j.jml.2019.104035,Linear forgetting,Journal of Memory and Language,2019,2019-07-09,article,27,True,False,False,False,Jerry S. Fisher,2,2026-07-15,,False
W2954261878,10.1371/journal.pone.0219251,Beyond asking: Exploring the use of automatic price evaluations to implicitly estimate consumers’ willingness-to-pay,PLoS ONE,2019,2019-07-03,article,4,True,False,True,False,Jasper Dezwaef,5,2026-07-15,,False
W2931329444,10.17077/drivingassessment.1710,Eye Contact between Pedestrians and Drivers,,2019,2019-06-26,preprint,2,False,False,True,False,Dina AlAdawy,8,2026-07-15,,False
W2955003931,10.3389/frobt.2019.00049,What Can You See? Identifying Cues on Internal States From the Movements of Natural Social Interactions,Frontiers in Robotics and AI,2019,2019-06-26,article,8,False,False,True,True,Madeleine Bartlett,5,2026-07-15,,False
W2951751528,10.1101/680652,Rationally inattentive intertemporal choice,bioRxiv (Cold Spring Harbor Laboratory),2019,2019-06-24,preprint,15,True,False,True,False,Samuel J. Gershman,2,2026-07-15,,False
W2949746530,10.7936/bqgq-e491,Evaluating the Latent Variable Structure of Episodic Long-Term Memory Abilities,Open Scholarship Institutional Repository (Washington University in St. Louis),2019,2019-06-21,article,0,True,False,True,False,Kyle G. Featherston,1,2026-07-15,,False
W2947399569,10.7936/5n7n-qs69,Individual Differences in Verbal and Visuospatial Learning Efficiency,Open Scholarship Institutional Repository (Washington University in St. Louis),2019,2019-06-21,article,0,True,False,True,False,Thomas Spaventa,1,2026-07-15,,False
W4250347217,10.31234/osf.io/v9xgq,Grounding a Pragmatic Theory of Vagueness on Experimental Data: Semi-Orders and Weber’s Law,,2019,2019-06-12,preprint,0,True,False,True,False,Robert van Rooij,2,2026-07-15,,False
W2946899986,10.1080/09658211.2019.1623260,Retrieval practice benefits memory precision,Memory,2019,2019-05-30,article,12,True,False,True,False,Brendan A. Schuetze,3,2026-07-15,,False
W2947967193,10.3758/s13414-019-01752-1,Taking it out of context: The role of contextual coherence during social event segmentation,Attention Perception & Psychophysics,2019,2019-05-28,article,3,True,False,True,False,Nida Latif,3,2026-07-15,,False
W2904880380,10.1037/lhb0000333,Lay evaluations of police and civilian use of force: Action severity scales.,Law and Human Behavior,2019,2019-05-23,article,22,True,False,False,False,Bradley D. Celestin,2,2026-07-15,,False
W3087710958,10.31234/osf.io/afj37,Calculated Avoidance: Math Anxiety Predicts Math Avoidance in Effort-Based Decision-Making,,2019,2019-05-20,article,9,True,False,False,False,Kyoung Whan Choe,5,2026-07-15,,False
W2945496388,10.48550/arxiv.1905.07321,Availability-Based Production Predicts Speakers' Real-time Choices of Mandarin Classifiers,arXiv (Cornell University),2019,2019-05-17,preprint,1,True,False,False,False,Meilin Zhan,2,2026-07-15,,False
W2945752042,10.1101/639351,Mental Chronometry in the Pocket? Timing Accuracy of Web Applications on Touchscreen and Keyboard Devices,bioRxiv (Cold Spring Harbor Laboratory),2019,2019-05-15,preprint,6,True,False,True,False,Thomas Pronk,4,2026-07-15,,False
W3111831819,10.17605/osf.io/n2z73,Are you for real? Decoding realistic AI-generated faces from neural activity,OSF Preprints (OSF Preprints),2019,2019-05-10,article,1,True,False,False,False,Amanda K. Robinson,4,2026-07-15,,False
W2943948718,10.1016/j.jbef.2019.04.007,Web-based experimental economics software: How do they compare to desirable features?,Journal of Behavioral and Experimental Finance,2019,2019-05-09,article,12,True,False,True,False,Shu Wing Chan,4,2026-07-15,,False
W2943165030,10.1111/cogs.12734,The Aesthetic Preference for Nature Sounds Depends on Sound Object Recognition,Cognitive Science,2019,2019-05-01,article,55,True,False,True,False,Stephen C. Van Hedger,6,2026-07-15,,False
W4254505681,10.31237/osf.io/7y8dk,The Incidental Learning of Feature Distributions in Supervised Classification,,2019,2019-04-24,preprint,0,True,False,False,False,Sara Burke,1,2026-07-15,,False
W2897312833,10.3758/s13428-019-01237-x,Gorilla in our midst: An online behavioral experiment builder,Behavior Research Methods,2019,2019-04-23,article,1949,True,False,True,True,Alexander Leslie Anwyl-Irvine,5,2026-07-15,,False
W2935892750,10.1177/2515245919838479,TaskMaster: A Tool for Determining When Subjects Are on Task,Advances in Methods and Practices in Psychological Science,2019,2019-04-17,article,44,True,False,False,False,Stephanie Permut,3,2026-07-15,,False
W2934920608,10.1101/596577,Controllability Governs the Balance Between Pavlovian and Instrumental Action Selection,bioRxiv (Cold Spring Harbor Laboratory),2019,2019-04-03,preprint,18,True,False,True,False,Hayley M. Dorfman,2,2026-07-15,,False
W2943641938,10.1186/s13063-019-3279-6,"Effects of a programme of vigorous physical activity during secondary school physical education on academic performance, fitness, cognition, mental health and the brain of adolescents (Fit to Study): study protocol for a cluster-randomised trial",Trials,2019,2019-04-02,article,70,True,False,True,True,Thomas Wassenaar,10,2026-07-15,,False
W2934872584,10.3758/s13428-019-01236-y,formr: A study framework allowing for automated feedback generation and complex longitudinal experience-sampling studies using R,Behavior Research Methods,2019,2019-04-01,article,351,True,False,True,True,Ruben C. Arslan,3,2026-07-15,,False
W4248592823,10.31234/osf.io/cvm98,Novelty rejection in episodic memory,,2019,2019-04-01,preprint,1,True,False,False,False,Adam F Osth,4,2026-07-15,,False
W2923739704,10.3389/fpsyg.2019.00394,Investigating Fast Mapping Task Components: No Evidence for the Role of Semantic Referent nor Semantic Inference in Healthy Adults,Frontiers in Psychology,2019,2019-03-19,article,28,False,False,True,True,Elisa Cooper,3,2026-07-15,,False
W2921325055,10.1016/j.jml.2019.03.003,Resource allocation in phonological working memory: Same or different principles from vision?,Journal of Memory and Language,2019,2019-03-11,article,16,True,False,False,False,Christopher Hepner,2,2026-07-15,,False
W2921972452,10.1101/571380,Event segmentation reveals working memory forgetting rate,bioRxiv (Cold Spring Harbor Laboratory),2019,2019-03-09,preprint,4,True,False,False,False,Anna Jafarpour,4,2026-07-15,,False
W2921883422,10.1038/s41467-019-09075-3,Forming global estimates of self-performance from local confidence,Nature Communications,2019,2019-03-08,article,141,True,False,True,True,Marion Rouault,3,2026-07-15,,False
W2913504998,10.3758/s13428-018-1155-z,A thousand studies for the price of one: Accelerating psychological science with Pushkin,Behavior Research Methods,2019,2019-02-11,article,54,False,False,True,True,Joshua K. Hartshorne,5,2026-07-15,,False
W2978265906,,Distinguishing learned categorical perception from selective attention to a dimension: Preliminary evidence from a new paradigm,OSF Preprints (OSF Preprints),2019,2019-01-31,article,0,True,False,False,False,Janet K. Andrews,5,2026-07-15,,False
W2913319554,10.1016/j.ridd.2018.12.008,Emotion recognition from body movement and gesture in children with Autism Spectrum Disorder is improved by situational cues,Research in Developmental Disabilities,2019,2019-01-29,article,24,True,False,False,False,Dale Metcalfe,4,2026-07-15,,False
W2911717412,10.1075/jslp.17001.obr,Directions for the future of technology in pronunciation research and teaching,Journal of Second Language Pronunciation,2019,2019-01-28,article,104,False,False,True,False,Mary Grantham O’Brien,11,2026-07-15,,False
W2911532086,10.3758/s13423-018-1555-1,A statistical test for the optimality of deliberative time allocation,Psychonomic Bulletin & Review,2019,2019-01-25,article,21,True,False,True,False,Rahul Bhui,1,2026-07-15,,False
W4253062383,10.31219/osf.io/t32zc,"Effects of a programme of vigorous physical activity during secondary school physical education on academic performance, fitness, cognition, mental health and the brain of adolescents (Fit to Study): study protocol for a cluster-randomised trial",,2019,2019-01-22,preprint,4,True,False,False,False,Thomas Wassenaar,10,2026-07-15,,False
W4214888092,10.31234/osf.io/fqr49,"lab.js: A free, open, online study builder",,2019,2019-01-16,preprint,77,True,False,False,False,Felix Henninger,5,2026-07-15,,False
W2909802658,10.1080/13854046.2018.1535662,Digital neuropsychology: Challenges and opportunities at the intersection of science and software,The Clinical Neuropsychologist,2019,2019-01-06,review,174,True,False,False,False,Laura Germine,3,2026-07-15,,False
W2972753722,10.14569/ijacsa.2019.0100804,Analysis of Software Tools for Longitudinal Studies in Psychology,International Journal of Advanced Computer Science and Applications,2019,2019-01-01,article,5,False,False,True,False,Pavel Kolyasnikov,8,2026-07-15,,False
W2978838426,,Assessing the role of matching bias in reasoning with disjunctions.,Cognitive Science,2019,2019-01-01,article,2,True,False,False,False,Mathias Sablé-Meyer,2,2026-07-15,,False
W3012357229,10.32657/10356/137123,Challenges of teaching phonics-based reading remediation in Singapore,,2019,2019-01-01,dissertation,0,True,False,True,False,Wai Tung Leung,1,2026-07-15,,False
W2978100479,,Communicating semantic part information in drawings.,eScholarship (California Digital Library),2019,2019-01-01,article,11,True,False,False,False,Kushin Mukherjee,3,2026-07-15,,False
W2901477285,10.5334/joc.85,Conducting Web-Based Experiments for Numerical Cognition Research,Journal of Cognition,2019,2019-01-01,article,36,True,False,False,True,Arnold Kochari,1,2026-07-15,,False
W2948630599,10.1007/978-3-030-29381-9_28,Effect of Cognitive Abilities on Crowdsourcing Task Performance,Lecture notes in computer science,2019,2019-01-01,book-chapter,15,True,False,False,False,Danula Hettiachchi,5,2026-07-15,,False
W2920903577,10.13023/etd.2019.030,Examining the Utility of Behavioral Economic Demand in Addiction Science,UKnowledge (University of Kentucky),2019,2019-01-01,article,1,True,False,False,False,Justin C. Strickland,1,2026-07-15,,False
W2974555131,10.1007/978-3-030-15931-3_9,Grounding a Pragmatic Theory of Vagueness on Experimental Data: Semi-orders and Weber’s Law,"Language, cognition and mind",2019,2019-01-01,book-chapter,0,True,False,False,False,Robert van Rooij,2,2026-07-15,,False
W3009725758,,Mapeamento de estressores e da severidade do estresse em adultos brasileiros por intermédio do stress and adversity inventory (Strain),LA Referencia (Red Federada de Repositorios Institucionales de Publicaciones Científicas),2019,2019-01-01,dissertation,0,False,False,True,False,Milton José Cazassa,1,2026-07-15,,False
